É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2023/10/20 10:42:07

,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû
2021/3/24,11.5,0,8,1,0,1,8,,,,1,3.5,8,1,9.4,8,1,61,8,1,1023.5,8,1,1020.5,8,1,5.0,8,1,13.8,8,1,22.14,8,1,0,1,8,1,0,1,8,1,20.5,8,2021/3/24 13:45,8,1,6.7,8,2021/3/24 06:05,8,1,ìÏ,8,1,6.8,8,2021/3/24 17:46,8,ìÏ,8,1,1021.5,0,8,2021/3/24 16:02,0,8,1,35,8,2021/3/24 12:10,8,1,0,1,8,2021/3/25 0:00,1,8,1,11.0,8,2021/3/24 14:10,8,ìÏìå,8,1,ê∞éûÅXîñì‹,8,1,îñì‹,8,1
2021/3/25,2.0,0,8,1,0,1,8,,,,1,3.0,8,1,12.3,8,1,76,8,1,1018.3,8,1,1015.4,8,1,10.0,8,1,14.5,8,1,8.96,8,1,0.5,0,8,1,0,1,8,1,18.4,8,2021/3/25 11:43,8,1,11.7,8,2021/3/25 23:49,8,1,ìÏ,8,1,5.5,8,2021/3/25 13:59,8,ìÏìÏêº,8,1,1014.6,0,8,2021/3/26 0:00,0,8,1,54,8,2021/3/25 09:55,8,1,0.5,0,8,2021/3/25 15:32,0,8,1,9.6,8,2021/3/25 13:54,8,ìÏêº,8,1,ì‹å„àÍéûâJ,8,1,ì‹å„ê∞,8,1
2021/3/26,10.8,0,8,1,0,1,8,,,,1,3.4,8,1,6.7,8,1,42,8,1,1015.6,8,1,1012.7,8,1,2.5,8,1,14.5,8,1,21.36,8,1,0,1,8,1,0,1,8,1,21.2,8,2021/3/26 14:10,8,1,10.2,8,2021/3/26 06:15,8,1,ñkêº,8,1,9.2,8,2021/3/26 15:43,8,ñkñkêº,8,1,1011.9,0,8,2021/3/26 13:28,0,8,1,17,8,2021/3/26 12:59,8,1,0,1,8,2021/3/27 0:00,1,8,1,17.4,8,2021/3/26 15:47,8,ñkêº,8,1,ê∞,8,1,ê∞,8,1
2021/3/27,10.2,0,8,1,0,1,8,,,,1,3.3,8,1,7.7,8,1,49,8,1,1022.3,8,1,1019.4,8,1,7.3,8,1,13.7,8,1,21.23,8,1,0,1,8,1,0,1,8,1,18.3,8,2021/3/27 13:23,8,1,8.0,8,2021/3/27 04:55,8,1,ìÏìÏìå,8,1,6.0,8,2021/3/27 14:32,8,ìÏìå,8,1,1020.8,0,8,2021/3/28 0:00,0,8,1,24,8,2021/3/27 12:04,8,1,0,1,8,2021/3/28 0:00,1,8,1,9.8,8,2021/3/27 16:46,8,ìÏìÏìå,8,1,ê∞å„îñì‹,8,1,îñì‹,8,1
2021/3/28,0.0,0,8,1,0,1,8,,,,1,4.5,8,1,15.1,8,1,80,8,1,1014.4,8,1,1011.5,8,1,10.0,8,1,16.5,8,1,5.21,8,1,8.0,0,8,1,0,1,8,1,18.6,8,2021/3/28 15:22,8,1,14.3,8,2021/3/28 01:37,8,1,ìÏ,8,1,10.1,8,2021/3/28 09:14,8,ìÏ,8,1,1007.2,0,8,2021/3/29 0:00,0,8,1,63,8,2021/3/28 09:44,8,1,2.5,0,8,2021/3/28 12:04,0,8,1,17.6,8,2021/3/28 10:52,8,ìÏìÏìå,8,1,ì‹àÍéûâJ,8,1,ëÂâJéûÅXì‹,8,1
2021/3/29,10.5,0,8,1,0,1,8,,,,1,2.7,8,1,16.6,8,1,84,8,1,1003.2,8,1,1000.4,8,1,7.5,8,1,17.5,8,1,22.24,8,1,34.5,0,8,1,0,1,8,1,23.4,8,2021/3/29 14:23,8,1,13.3,8,2021/3/29 03:14,8,1,ìÏìÏìå,8,1,6.8,8,2021/3/29 02:51,8,ñkêº,8,1,1001.1,0,8,2021/3/29 16:25,0,8,1,56,8,2021/3/29 12:58,8,1,6.5,0,8,2021/3/29 02:58,0,8,1,12.1,8,2021/3/29 02:43,8,ñkêº,8,1,ê∞å„éûÅXîñì‹,8,1,îñì‹,8,1
2021/3/30,3.1,0,8,1,0,1,8,,,,1,2.4,8,1,15.3,8,1,76,8,1,1008.1,8,1,1005.3,8,1,9.8,8,1,17.8,8,1,13.53,8,1,0,1,8,1,0,1,8,1,23.3,8,2021/3/30 13:54,8,1,14.0,8,2021/3/30 05:08,8,1,ìåñkìå,8,1,4.8,8,2021/3/30 15:49,8,ñkìå,8,1,1005.6,0,8,2021/3/30 00:17,0,8,1,52,8,2021/3/30 15:20,8,1,0,1,8,2021/3/31 0:00,1,8,1,8.5,8,2021/3/30 18:02,8,ñkìå,8,1,ì‹àÍéûê∞,8,1,ì‹,8,1
2021/3/31,9.9,0,8,1,0,1,8,,,,1,3.2,8,1,10.8,8,1,54,8,1,1011.5,8,1,1008.7,8,1,5.0,8,1,17.9,8,1,22.10,8,1,0.0,0,8,1,0,1,8,1,23.4,8,2021/3/31 14:01,8,1,15.0,8,2021/3/31 22:31,8,1,ñkñkêº,8,1,6.0,8,2021/3/31 18:59,8,ìÏìå,8,1,1008.4,0,8,2021/3/31 03:59,0,8,1,23,8,2021/3/31 10:55,8,1,0.0,0,8,2021/4/1 0:00,0,8,1,10.1,8,2021/3/31 07:33,8,ñkñkìå,8,1,ê∞,8,1,ì‹àÍéûâJ,8,1
2021/4/1,6.5,0,8,1,0,1,8,,,,1,2.8,8,1,11.4,8,1,61,8,1,1020.7,8,1,1017.8,8,1,7.8,8,1,16.6,8,1,18.05,8,1,0.0,0,8,1,0,1,8,1,21.7,8,2021/4/1 14:19,8,1,13.6,8,2021/4/1 05:26,8,1,ñkìå,8,1,6.1,8,2021/4/1 16:27,8,ìÏìå,8,1,1015.9,0,8,2021/4/1 00:34,0,8,1,45,8,2021/4/1 14:57,8,1,0.0,0,8,2021/4/1 01:24,0,8,1,9.7,8,2021/4/1 17:12,8,ìÏìå,8,1,ì‹å„ê∞,8,1,ì‹,8,1
2021/4/2,1.0,0,8,1,0,1,8,,,,1,2.6,8,1,11.4,8,1,63,8,1,1027.3,8,1,1024.4,8,1,9.8,8,1,16.0,8,1,10.21,8,1,0.0,0,8,1,0,1,8,1,19.9,8,2021/4/2 14:37,8,1,13.4,8,2021/4/2 23:46,8,1,ñkñkìå,8,1,5.1,8,2021/4/2 18:56,8,ìå,8,1,1025.2,0,8,2021/4/2 00:10,0,8,1,48,8,2021/4/2 14:47,8,1,0.0,0,8,2021/4/2 16:14,0,8,1,9.9,8,2021/4/2 18:52,8,ìå,8,1,ì‹,8,1,ì‹éûÅXê∞,8,1
2021/4/3,8.1,0,8,1,0,1,8,,,,1,2.7,8,1,12.0,8,1,63,8,1,1022.1,8,1,1019.2,8,1,5.8,8,1,16.9,8,1,20.63,8,1,0,1,8,1,0,1,8,1,22.3,8,2021/4/3 13:34,8,1,11.8,8,2021/4/3 05:42,8,1,ìÏ,8,1,5.9,8,2021/4/3 19:30,8,ìÏìÏìå,8,1,1017.0,0,8,2021/4/4 0:00,0,8,1,40,8,2021/4/3 12:38,8,1,0,1,8,2021/4/4 0:00,1,8,1,9.3,8,2021/4/3 19:13,8,ìÏìÏìå,8,1,ê∞,8,1,ê∞å„ì‹,8,1
2021/4/4,3.3,0,8,1,0,1,8,,,,1,4.1,8,1,15.7,8,1,75,8,1,1011.3,8,1,1008.5,8,1,9.0,8,1,18.5,8,1,14.31,8,1,10.5,0,8,1,0,1,8,1,23.3,8,2021/4/4 10:34,8,1,15.7,8,2021/4/4 01:30,8,1,ìÏ,8,1,8.7,8,2021/4/4 12:04,8,ìÏ,8,1,1007.0,0,8,2021/4/5 0:00,0,8,1,50,8,2021/4/4 11:07,8,1,1.5,0,8,2021/4/4 19:40,0,8,1,16.4,8,2021/4/4 11:07,8,ìÏ,8,1,ê∞å„ì‹éûÅXâJ,8,1,âJ,8,1
2021/4/5,0.0,0,8,1,0,1,8,,,,1,3.2,8,1,13.6,8,1,89,8,1,1011.7,8,1,1008.8,8,1,8.0,8,1,12.9,8,1,3.09,8,1,18.0,0,8,1,0,1,8,1,17.2,8,2021/4/5 01:06,8,1,8.5,8,2021/4/6 0:00,8,1,ñkìå,8,1,5.9,8,2021/4/5 16:42,8,ìåñkìå,8,1,1004.8,0,8,2021/4/5 03:43,0,8,1,66,8,2021/4/5 09:28,8,1,1.5,0,8,2021/4/5 12:41,0,8,1,10.6,8,2021/4/5 14:44,8,ñkñkìå,8,1,âJéûÅXì‹,8,1,ê∞àÍéûì‹,8,1
2021/4/6,2.5,0,8,1,0,1,8,,,,1,2.8,8,1,8.2,8,1,65,8,1,1019.4,8,1,1016.4,8,1,7.0,8,1,10.6,8,1,14.27,8,1,0,1,8,1,0,1,8,1,15.7,8,2021/4/6 14:21,8,1,6.4,8,2021/4/6 05:20,8,1,ñkìå,8,1,5.6,8,2021/4/6 18:00,8,ìåñkìå,8,1,1016.3,0,8,2021/4/6 23:57,0,8,1,48,8,2021/4/6 14:26,8,1,0,1,8,2021/4/7 0:00,1,8,1,9.2,8,2021/4/6 09:55,8,ñkìå,8,1,ì‹,8,1,ì‹éûÅXê∞,8,1
2021/4/7,10.9,0,8,1,0,1,8,,,,1,2.5,8,1,8.8,8,1,59,8,1,1013.6,8,1,1010.7,8,1,2.8,8,1,13.3,8,1,24.38,8,1,0.0,0,8,1,0,1,8,1,19.6,8,2021/4/7 14:02,8,1,7.9,8,2021/4/7 05:51,8,1,ñkñkìå,8,1,4.9,8,2021/4/7 16:13,8,ìÏìå,8,1,1010.6,0,8,2021/4/7 16:00,0,8,1,30,8,2021/4/7 13:17,8,1,0.0,0,8,2021/4/7 00:41,0,8,1,7.9,8,2021/4/7 14:36,8,ìÏìÏìå,8,1,ê∞,8,1,ê∞å„éûÅXì‹,8,1
2021/4/8,8.2,0,8,1,0,1,8,,,,1,3.4,8,1,9.8,8,1,65,8,1,1013.5,8,1,1010.6,8,1,5.0,8,1,13.3,8,1,20.82,8,1,2.5,0,8,1,0,1,8,1,18.1,8,2021/4/8 14:26,8,1,9.6,8,2021/4/8 19:17,8,1,ìÏìÏìå,8,1,9.0,8,2021/4/8 18:39,8,ìÏ,8,1,1010.3,0,8,2021/4/8 18:40,0,8,1,37,8,2021/4/8 09:16,8,1,2.5,0,8,2021/4/8 18:40,0,8,1,14.1,8,2021/4/8 18:38,8,ìÏìÏìå,8,1,ê∞éûÅXîñì‹àÍéûâJ,8,1,ê∞éûÅXì‹àÍéûâJÅAóãÇî∫Ç§,8,1
2021/4/9,5.3,0,8,1,0,1,8,,,,1,3.1,8,1,6.1,8,1,46,8,1,1019.8,8,1,1016.8,8,1,5.8,8,1,11.9,8,1,17.78,8,1,0.0,0,8,1,0,1,8,1,18.3,8,2021/4/9 12:32,8,1,7.2,8,2021/4/9 04:55,8,1,ñkñkìå,8,1,7.8,8,2021/4/9 18:38,8,ñkêº,8,1,1013.5,0,8,2021/4/9 00:07,0,8,1,20,8,2021/4/9 12:28,8,1,0.0,0,8,2021/4/9 23:45,0,8,1,14.7,8,2021/4/9 20:43,8,ñkêº,8,1,ê∞å„ì‹,8,1,ì‹,8,1
2021/4/10,9.3,0,8,1,0,1,8,,,,1,3.0,8,1,5.3,8,1,42,8,1,1030.3,8,1,1027.3,8,1,4.3,8,1,10.4,8,1,23.95,8,1,0.0,0,8,1,0,1,8,1,16.3,8,2021/4/10 12:19,8,1,6.8,8,2021/4/10 06:38,8,1,ñkñkêº,8,1,6.2,8,2021/4/10 17:35,8,ìÏìå,8,1,1025.6,0,8,2021/4/10 00:36,0,8,1,25,8,2021/4/10 13:32,8,1,0.0,0,8,2021/4/10 02:29,0,8,1,10.5,8,2021/4/10 02:21,8,ñkêº,8,1,ê∞,8,1,ê∞àÍéûîñì‹,8,1
2021/4/11,11.9,0,8,1,0,1,8,,,,1,2.7,8,1,8.2,8,1,58,8,1,1033.6,8,1,1030.7,8,1,0.5,8,1,12.5,8,1,25.55,8,1,0,1,8,1,0,1,8,1,18.6,8,2021/4/11 13:59,8,1,6.5,8,2021/4/11 05:28,8,1,ìÏìå,8,1,6.4,8,2021/4/11 19:38,8,ìÏìå,8,1,1031.5,0,8,2021/4/11 15:29,0,8,1,33,8,2021/4/11 15:20,8,1,0,1,8,2021/4/12 0:00,1,8,1,9.5,8,2021/4/11 19:04,8,ìÏìå,8,1,ê∞,8,1,âıê∞,8,1
2021/4/12,9.9,0,8,1,0,1,8,,,,1,3.0,8,1,9.5,8,1,60,8,1,1031.5,8,1,1028.6,8,1,6.0,8,1,14.4,8,1,23.53,8,1,0,1,8,1,0,1,8,1,20.8,8,2021/4/12 13:24,8,1,9.1,8,2021/4/12 05:21,8,1,ìÏìå,8,1,6.7,8,2021/4/12 14:49,8,ìÏìå,8,1,1028.1,0,8,2021/4/13 0:00,0,8,1,35,8,2021/4/12 12:32,8,1,0,1,8,2021/4/13 0:00,1,8,1,10.9,8,2021/4/12 18:29,8,ìÏìå,8,1,ê∞å„éûÅXì‹,8,1,ì‹,8,1
2021/4/13,0.7,0,8,1,0,1,8,,,,1,3.8,8,1,14.2,8,1,79,8,1,1018.6,8,1,1015.7,8,1,10.0,8,1,15.7,8,1,7.70,8,1,0.5,0,8,1,0,1,8,1,20.1,8,2021/4/13 11:22,8,1,12.1,8,2021/4/13 00:31,8,1,ìÏ,8,1,7.5,8,2021/4/13 13:57,8,ìÏ,8,1,1011.4,0,8,2021/4/14 0:00,0,8,1,60,8,2021/4/13 11:47,8,1,0.5,0,8,2021/4/13 22:26,0,8,1,13.5,8,2021/4/13 13:49,8,ìÏìÏêº,8,1,ì‹éûÅXâJ,8,1,ì‹éûÅXâJ,8,1
2021/4/14,0.0,0,8,1,0,1,8,,,,1,3.6,8,1,17.0,8,1,96,8,1,1006.5,8,1,1003.7,8,1,10.0,8,1,15.3,8,1,4.52,8,1,36.0,0,8,1,0,1,8,1,19.2,8,2021/4/14 10:33,8,1,7.6,8,2021/4/15 0:00,8,1,ìÏ,8,1,7.0,8,2021/4/14 04:50,8,ìÏ,8,1,1001.1,0,8,2021/4/14 15:02,0,8,1,87,8,2021/4/14 00:43,8,1,4.0,0,8,2021/4/14 18:43,0,8,1,15.0,8,2021/4/14 04:42,8,ìÏ,8,1,âJ,8,1,âJå„ê∞àÍéûì‹,8,1
2021/4/15,10.1,0,8,1,0,1,8,,,,1,3.1,8,1,6.6,8,1,53,8,1,1021.6,8,1,1018.6,8,1,6.5,8,1,10.7,8,1,25.50,8,1,0.0,0,8,1,0,1,8,1,16.5,8,2021/4/15 14:48,8,1,6.0,8,2021/4/15 05:21,8,1,ìÏìå,8,1,6.1,8,2021/4/15 16:09,8,ìÏìå,8,1,1014.0,0,8,2021/4/15 00:01,0,8,1,28,8,2021/4/15 12:38,8,1,0.0,0,8,2021/4/15 01:46,0,8,1,9.7,8,2021/4/15 17:26,8,ìÏìÏìå,8,1,ê∞å„îñì‹,8,1,îñì‹å„ê∞,8,1
2021/4/16,1.7,0,8,1,0,1,8,,,,1,2.6,8,1,10.0,8,1,64,8,1,1026.4,8,1,1023.5,8,1,9.5,8,1,13.7,8,1,14.33,8,1,0.0,0,8,1,0,1,8,1,19.1,8,2021/4/16 10:44,8,1,8.2,8,2021/4/16 05:02,8,1,ìÏìÏìå,8,1,6.2,8,2021/4/16 17:22,8,ìÏìå,8,1,1024.7,0,8,2021/4/16 15:24,0,8,1,42,8,2021/4/16 13:05,8,1,0.0,0,8,2021/4/16 18:27,0,8,1,9.8,8,2021/4/16 16:56,8,ìÏìÏìå,8,1,ì‹,8,1,ì‹,8,1
2021/4/17,0.0,0,8,1,0,1,8,,,,1,3.2,8,1,14.2,8,1,80,8,1,1016.0,8,1,1013.1,8,1,10.0,8,1,15.7,8,1,4.66,8,1,33.5,0,8,1,0,1,8,1,18.7,8,2021/4/17 13:50,8,1,14.0,8,2021/4/17 03:29,8,1,ìÏìå,8,1,6.7,8,2021/4/17 14:42,8,ìÏìÏìå,8,1,999.6,0,8,2021/4/18 0:00,0,8,1,59,8,2021/4/17 12:39,8,1,3.0,0,8,2021/4/17 22:44,0,8,1,13.6,8,2021/4/17 23:17,8,ìÏìÏìå,8,1,ì‹éûÅXâJ,8,1,ëÂâJå„ì‹éûÅXê∞,8,1
2021/4/18,12.2,0,8,1,0,1,8,,,,1,4.2,8,1,8.9,8,1,51,8,1,999.2,8,1,996.3,8,1,3.0,8,1,16.4,8,1,27.07,8,1,15.0,0,8,1,0,1,8,1,22.0,8,2021/4/18 12:27,8,1,12.1,8,2021/4/18 20:57,8,1,êºìÏêº,8,1,8.7,8,2021/4/18 12:38,8,êºìÏêº,8,1,996.4,0,8,2021/4/18 14:39,0,8,1,15,8,2021/4/18 16:30,8,1,5.0,0,8,2021/4/18 00:29,0,8,1,15.6,8,2021/4/18 16:30,8,êº,8,1,ê∞,8,1,ê∞àÍéûì‹,8,1
2021/4/19,12.1,0,8,1,0,1,8,,,,1,3.5,8,1,7.1,8,1,41,8,1,1010.2,8,1,1007.4,8,1,0.0,8,1,15.8,8,1,26.31,8,1,0,1,8,1,0,1,8,1,21.9,8,2021/4/19 13:45,8,1,11.0,8,2021/4/19 05:11,8,1,ñkêº,8,1,6.4,8,2021/4/19 10:38,8,êºñkêº,8,1,1004.9,0,8,2021/4/19 00:22,0,8,1,22,8,2021/4/19 14:17,8,1,0,1,8,2021/4/20 0:00,1,8,1,12.8,8,2021/4/19 07:54,8,êºñkêº,8,1,âıê∞,8,1,âıê∞,8,1
2021/4/20,12.1,0,8,1,0,1,8,,,,1,2.5,8,1,9.8,8,1,52,8,1,1014.8,8,1,1012.0,8,1,2.5,8,1,17.2,8,1,25.54,8,1,0,1,8,1,0,1,8,1,24.5,8,2021/4/20 12:42,8,1,10.6,8,2021/4/20 04:22,8,1,ìÏìÏìå,8,1,6.2,8,2021/4/20 12:57,8,ìÏìå,8,1,1012.9,0,8,2021/4/20 16:06,0,8,1,23,8,2021/4/20 16:15,8,1,0,1,8,2021/4/21 0:00,1,8,1,9.4,8,2021/4/20 13:01,8,ìÏìÏìå,8,1,âıê∞,8,1,ê∞àÍéûîñì‹,8,1
2021/4/21,12.3,0,8,1,0,1,8,,,,1,3.1,8,1,7.7,8,1,35,8,1,1018.5,8,1,1015.6,8,1,0.0,8,1,19.1,8,1,26.66,8,1,0,1,8,1,0,1,8,1,25.2,8,2021/4/21 13:15,8,1,13.8,8,2021/4/21 00:21,8,1,ñkêº,8,1,5.9,8,2021/4/21 14:08,8,ìÏ,8,1,1016.0,0,8,2021/4/21 00:09,0,8,1,15,8,2021/4/21 21:29,8,1,0,1,8,2021/4/22 0:00,1,8,1,9.9,8,2021/4/21 23:07,8,êº,8,1,âıê∞,8,1,âıê∞,8,1
2021/4/22,8.7,0,8,1,0,1,8,,,,1,4.2,8,1,5.8,8,1,32,8,1,1019.0,8,1,1016.1,8,1,3.3,8,1,18.1,8,1,22.65,8,1,0,1,8,1,0,1,8,1,26.2,8,2021/4/22 12:05,8,1,11.3,8,2021/4/22 23:55,8,1,ñkñkêº,8,1,8.5,8,2021/4/22 14:27,8,ñkêº,8,1,1014.8,0,8,2021/4/22 15:23,0,8,1,10,8,2021/4/22 14:41,8,1,0,1,8,2021/4/23 0:00,1,8,1,18.3,8,2021/4/22 13:55,8,ñkêº,8,1,ê∞éûÅXîñì‹,8,1,ê∞éûÅXì‹,8,1
2021/4/23,12.4,0,8,1,0,1,8,,,,1,3.1,8,1,7.9,8,1,52,8,1,1022.5,8,1,1019.6,8,1,1.5,8,1,13.8,8,1,27.63,8,1,0,1,8,1,0,1,8,1,20.4,8,2021/4/23 13:52,8,1,9.0,8,2021/4/23 05:20,8,1,ñkìå,8,1,5.2,8,2021/4/23 20:10,8,ìÏìÏìå,8,1,1019.9,0,8,2021/4/23 15:55,0,8,1,25,8,2021/4/23 13:55,8,1,0,1,8,2021/4/24 0:00,1,8,1,8.8,8,2021/4/23 20:03,8,ìÏìå,8,1,ê∞,8,1,ê∞àÍéûîñì‹,8,1
2021/4/24,11.0,0,8,1,0,1,8,,,,1,2.6,8,1,9.7,8,1,57,8,1,1020.2,8,1,1017.2,8,1,8.3,8,1,15.3,8,1,24.19,8,1,0,1,8,1,0,1,8,1,21.6,8,2021/4/24 14:42,8,1,8.9,8,2021/4/24 05:05,8,1,ìÏ,8,1,4.8,8,2021/4/24 18:47,8,ìÏìÏêº,8,1,1016.7,0,8,2021/4/25 0:00,0,8,1,35,8,2021/4/24 15:10,8,1,0,1,8,2021/4/25 0:00,1,8,1,8.2,8,2021/4/24 18:33,8,ìÏìÏêº,8,1,îñì‹àÍéûê∞,8,1,îñì‹å„ê∞,8,1
2021/4/25,5.7,0,8,1,0,1,8,,,,1,3.1,8,1,11.3,8,1,58,8,1,1012.3,8,1,1009.5,8,1,6.0,8,1,16.9,8,1,19.11,8,1,0.0,0,8,1,0,1,8,1,23.2,8,2021/4/25 12:59,8,1,12.3,8,2021/4/26 0:00,8,1,ìÏ,8,1,6.8,8,2021/4/25 18:39,8,ñkêº,8,1,1008.7,0,8,2021/4/25 16:20,0,8,1,30,8,2021/4/26 0:00,8,1,0.0,0,8,2021/4/25 19:45,0,8,1,13.3,8,2021/4/25 18:38,8,ñkêº,8,1,îñì‹å„éûÅXê∞,8,1,ê∞éûÅXì‹,8,1
2021/4/26,12.6,0,8,1,0,1,8,,,,1,3.3,8,1,5.2,8,1,35,8,1,1018.2,8,1,1015.3,8,1,1.8,8,1,13.4,8,1,28.26,8,1,0,1,8,1,0,1,8,1,19.4,8,2021/4/26 14:36,8,1,8.9,8,2021/4/26 05:27,8,1,ñkñkìå,8,1,6.4,8,2021/4/26 01:33,8,ñkêº,8,1,1014.9,0,8,2021/4/26 00:02,0,8,1,14,8,2021/4/26 13:16,8,1,0,1,8,2021/4/27 0:00,1,8,1,11.7,8,2021/4/26 01:28,8,ñkêº,8,1,âıê∞,8,1,ê∞,8,1
2021/4/27,10.1,0,8,1,0,1,8,,,,1,3.5,8,1,9.2,8,1,54,8,1,1023.1,8,1,1020.2,8,1,4.8,8,1,14.6,8,1,24.54,8,1,0,1,8,1,0,1,8,1,20.4,8,2021/4/27 14:34,8,1,8.2,8,2021/4/27 04:49,8,1,ìÏìÏìå,8,1,8.0,8,2021/4/27 15:48,8,ìÏìÏìå,8,1,1021.0,0,8,2021/4/27 17:41,0,8,1,38,8,2021/4/27 00:32,8,1,0,1,8,2021/4/28 0:00,1,8,1,12.0,8,2021/4/27 15:44,8,ìÏìÏìå,8,1,îñì‹éûÅXê∞,8,1,ê∞,8,1
2021/4/28,8.0,0,8,1,0,1,8,,,,1,3.8,8,1,12.9,8,1,63,8,1,1019.0,8,1,1016.1,8,1,7.8,8,1,18.2,8,1,20.40,8,1,0.0,0,8,1,0,1,8,1,23.8,8,2021/4/28 13:52,8,1,10.7,8,2021/4/28 04:48,8,1,ìÏìÏêº,8,1,7.4,8,2021/4/28 17:41,8,ìÏìÏêº,8,1,1016.5,0,8,2021/4/28 17:06,0,8,1,44,8,2021/4/28 10:32,8,1,0.0,0,8,2021/4/29 0:00,0,8,1,14.5,8,2021/4/28 17:26,8,ìÏìÏêº,8,1,ì‹,8,1,ì‹å„âJ,8,1
2021/4/29,0.0,0,8,1,0,1,8,,,,1,4.4,8,1,17.8,8,1,91,8,1,1008.4,8,1,1005.5,8,1,10.0,8,1,17.2,8,1,6.10,8,1,37.0,0,8,1,0,1,8,1,18.8,8,2021/4/29 13:47,8,1,16.0,8,2021/4/29 19:44,8,1,ìÏ,8,1,7.3,8,2021/4/29 16:16,8,ìÏ,8,1,995.7,0,8,2021/4/29 23:56,0,8,1,66,8,2021/4/29 01:18,8,1,2.5,0,8,2021/4/29 22:17,0,8,1,14.9,8,2021/4/29 13:55,8,ìÏìÏìå,8,1,âJ,8,1,âJå„ì‹àÍéûê∞,8,1
2021/4/30,11.9,0,8,1,0,1,8,,,,1,3.4,8,1,13.2,8,1,64,8,1,1001.5,8,1,998.7,8,1,5.0,8,1,18.8,8,1,27.01,8,1,3.0,0,8,1,0,1,8,1,24.2,8,2021/4/30 15:34,8,1,12.7,8,2021/4/30 05:33,8,1,ñkêº,8,1,7.9,8,2021/4/30 00:28,8,êºñkêº,8,1,995.6,0,8,2021/4/30 00:16,0,8,1,39,8,2021/4/30 18:09,8,1,1.5,0,8,2021/4/30 00:30,0,8,1,14.7,8,2021/4/30 17:59,8,ìÏìÏêº,8,1,âıê∞,8,1,ê∞,8,1
2021/5/1,7.9,0,8,1,0,1,8,,,,1,4.0,8,1,14.5,8,1,73,8,1,1005.0,8,1,1002.1,8,1,6.8,8,1,17.7,8,1,21.19,8,1,8.0,0,8,1,0,1,8,1,24.1,8,2021/5/1 13:24,8,1,12.5,8,2021/5/1 04:45,8,1,ìÏ,8,1,9.2,8,2021/5/1 16:49,8,ìÏ,8,1,998.6,0,8,2021/5/1 20:39,0,8,1,34,8,2021/5/1 13:20,8,1,2.0,0,8,2021/5/1 20:19,0,8,1,17.3,8,2021/5/1 16:49,8,ìÏ,8,1,ê∞éûÅXì‹àÍéûâJ,8,1,âJéûÅXì‹å„ê∞ÅAóãÇî∫Ç§,8,1
2021/5/2,7.8,0,8,1,0,1,8,,,,1,4.2,8,1,12.2,8,1,66,8,1,999.7,8,1,996.9,8,1,5.5,8,1,16.3,8,1,20.74,8,1,2.0,0,8,1,0,1,8,1,23.5,8,2021/5/2 12:46,8,1,12.5,8,2021/5/3 0:00,8,1,ñkêº,8,1,8.8,8,2021/5/2 19:17,8,ñkêº,8,1,995.7,0,8,2021/5/2 12:44,0,8,1,34,8,2021/5/2 12:47,8,1,1.5,0,8,2021/5/2 15:43,0,8,1,18.5,8,2021/5/2 20:29,8,êºñkêº,8,1,ê∞å„ì‹éûÅXâJ,8,1,îñì‹éûÅXê∞,8,1
2021/5/3,9.2,0,8,1,0,1,8,,,,1,3.7,8,1,7.8,8,1,42,8,1,1012.5,8,1,1009.6,8,1,5.3,8,1,16.4,8,1,23.70,8,1,0.0,0,8,1,0,1,8,1,22.8,8,2021/5/3 13:13,8,1,11.4,8,2021/5/3 03:39,8,1,ñkêº,8,1,6.8,8,2021/5/3 15:35,8,ìÏìÏìå,8,1,1008.5,0,8,2021/5/3 00:07,0,8,1,21,8,2021/5/3 11:00,8,1,0.0,0,8,2021/5/3 14:57,0,8,1,15.7,8,2021/5/3 01:00,8,ñkêº,8,1,ê∞éûÅXì‹àÍéûâJ,8,1,âıê∞,8,1
